transaction_date,store_location,unit_price,product_category,product_type,Size,Day Name,transaction_qty
24-04-2023,Astoria,3.0,Tea,Brewed Black tea,Large,Monday,20
24-04-2023,Astoria,3.0,Tea,Brewed Chai tea,Large,Monday,4
24-04-2023,Astoria,3.0,Tea,Brewed Green tea,Large,Monday,17
24-04-2023,Astoria,3.0,Tea,Brewed herbal tea,Large,Monday,23
24-04-2023,Astoria,3.1,Coffee,Premium brewed coffee,Regular,Monday,14
24-04-2023,Astoria,3.1,Tea,Brewed Chai tea,Large,Monday,10
24-04-2023,Astoria,3.25,Bakery,Biscotti,Not Defined,Monday,1
24-04-2023,Astoria,3.25,Bakery,Scone,Not Defined,Monday,14
24-04-2023,Astoria,3.5,Bakery,Biscotti,Not Defined,Monday,6
24-04-2023,Astoria,3.5,Bakery,Pastry,Not Defined,Monday,2
24-04-2023,Astoria,3.5,Coffee,Gourmet brewed coffee,Large,Monday,15
24-04-2023,Astoria,3.5,Coffee,Organic brewed coffee,Large,Monday,10
24-04-2023,Astoria,3.5,Drinking Chocolate,Hot chocolate,Regular,Monday,13
24-04-2023,Astoria,3.75,Bakery,Pastry,Not Defined,Monday,14
24-04-2023,Astoria,3.75,Bakery,Scone,Not Defined,Monday,3
24-04-2023,Astoria,3.75,Coffee,Barista Espresso,Not Defined,Monday,27
24-04-2023,Astoria,3.75,Coffee,Premium brewed coffee,Large,Monday,17
24-04-2023,Astoria,3.75,Drinking Chocolate,Hot chocolate,Regular,Monday,6
24-04-2023,Astoria,4.0,Tea,Brewed Chai tea,Large,Monday,4
24-04-2023,Astoria,4.25,Coffee,Barista Espresso,Large,Monday,14
24-04-2023,Astoria,4.25,Coffee,Barista Espresso,Regular,Monday,6
24-04-2023,Astoria,4.5,Bakery,Scone,Not Defined,Monday,7
24-04-2023,Astoria,4.5,Drinking Chocolate,Hot chocolate,Large,Monday,18
24-04-2023,Astoria,4.75,Drinking Chocolate,Hot chocolate,Large,Monday,10
24-04-2023,Hell's Kitchen,0.8,Flavours,Regular syrup,Not Defined,Monday,2
24-04-2023,Hell's Kitchen,0.8,Flavours,Sugar free syrup,Not Defined,Monday,2
24-04-2023,Hell's Kitchen,2.0,Coffee,Drip coffee,Small,Monday,4
24-04-2023,Hell's Kitchen,2.0,Coffee,Gourmet brewed coffee,Small,Monday,7
24-04-2023,Hell's Kitchen,2.1,Coffee,Barista Espresso,Not Defined,Monday,7
24-04-2023,Hell's Kitchen,2.2,Coffee,Gourmet brewed coffee,Small,Monday,14
24-04-2023,Hell's Kitchen,2.2,Coffee,Organic brewed coffee,Small,Monday,4
24-04-2023,Hell's Kitchen,2.45,Coffee,Premium brewed coffee,Small,Monday,9
24-04-2023,Hell's Kitchen,2.5,Coffee,Drip coffee,Regular,Monday,4
24-04-2023,Hell's Kitchen,2.5,Coffee,Gourmet brewed coffee,Regular,Monday,9
24-04-2023,Hell's Kitchen,2.5,Tea,Brewed Black tea,Regular,Monday,11
24-04-2023,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Regular,Monday,16
24-04-2023,Hell's Kitchen,2.5,Tea,Brewed Green tea,Regular,Monday,5
24-04-2023,Hell's Kitchen,2.5,Tea,Brewed herbal tea,Regular,Monday,20
24-04-2023,Hell's Kitchen,2.55,Tea,Brewed Chai tea,Regular,Monday,6
24-04-2023,Hell's Kitchen,2.65,Bakery,Scone,Not Defined,Monday,3
24-04-2023,Hell's Kitchen,3.0,Bakery,Scone,Not Defined,Monday,4
24-04-2023,Hell's Kitchen,3.0,Coffee,Barista Espresso,Not Defined,Monday,8
24-04-2023,Hell's Kitchen,3.0,Coffee,Drip coffee,Large,Monday,4
24-04-2023,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Large,Monday,7
24-04-2023,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Regular,Monday,4
24-04-2023,Hell's Kitchen,3.0,Coffee,Organic brewed coffee,Regular,Monday,4
24-04-2023,Hell's Kitchen,3.0,Tea,Brewed Black tea,Large,Monday,12
24-04-2023,Hell's Kitchen,3.0,Tea,Brewed Chai tea,Large,Monday,5
24-04-2023,Hell's Kitchen,3.0,Tea,Brewed Green tea,Large,Monday,5
24-04-2023,Hell's Kitchen,3.0,Tea,Brewed herbal tea,Large,Monday,13
24-04-2023,Hell's Kitchen,3.1,Coffee,Premium brewed coffee,Regular,Monday,6
24-04-2023,Hell's Kitchen,3.1,Tea,Brewed Chai tea,Large,Monday,14
24-04-2023,Hell's Kitchen,3.25,Bakery,Biscotti,Not Defined,Monday,2
24-04-2023,Hell's Kitchen,3.25,Bakery,Scone,Not Defined,Monday,12
24-04-2023,Hell's Kitchen,3.5,Bakery,Biscotti,Not Defined,Monday,6
24-04-2023,Hell's Kitchen,3.5,Bakery,Pastry,Not Defined,Monday,3
24-04-2023,Hell's Kitchen,3.5,Coffee,Gourmet brewed coffee,Large,Monday,7
24-04-2023,Hell's Kitchen,3.5,Coffee,Organic brewed coffee,Large,Monday,13
24-04-2023,Hell's Kitchen,3.5,Drinking Chocolate,Hot chocolate,Regular,Monday,5
24-04-2023,Hell's Kitchen,3.75,Bakery,Pastry,Not Defined,Monday,6
24-04-2023,Hell's Kitchen,3.75,Bakery,Scone,Not Defined,Monday,4
24-04-2023,Hell's Kitchen,3.75,Coffee,Barista Espresso,Not Defined,Monday,14
24-04-2023,Hell's Kitchen,3.75,Coffee,Premium brewed coffee,Large,Monday,5
24-04-2023,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Regular,Monday,15
24-04-2023,Hell's Kitchen,4.0,Tea,Brewed Chai tea,Large,Monday,10
24-04-2023,Hell's Kitchen,4.25,Coffee,Barista Espresso,Large,Monday,7
24-04-2023,Hell's Kitchen,4.25,Coffee,Barista Espresso,Regular,Monday,5
24-04-2023,Hell's Kitchen,4.5,Bakery,Scone,Not Defined,Monday,3
24-04-2023,Hell's Kitchen,4.5,Drinking Chocolate,Hot chocolate,Large,Monday,9
24-04-2023,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Large,Monday,4
24-04-2023,Hell's Kitchen,8.95,Loose Tea,Herbal tea,Not Defined,Monday,1
24-04-2023,Hell's Kitchen,9.25,Loose Tea,Green tea,Not Defined,Monday,2
24-04-2023,Hell's Kitchen,10.0,Coffee beans,Green beans,Not Defined,Monday,1
24-04-2023,Hell's Kitchen,14.75,Coffee beans,Espresso Beans,Not Defined,Monday,1
24-04-2023,Hell's Kitchen,15.0,Coffee beans,Gourmet Beans,Not Defined,Monday,1
24-04-2023,Hell's Kitchen,18.0,Coffee beans,Organic Beans,Not Defined,Monday,1
24-04-2023,Hell's Kitchen,19.75,Coffee beans,Premium Beans,Not Defined,Monday,1
24-04-2023,Hell's Kitchen,21.0,Coffee beans,Gourmet Beans,Not Defined,Monday,1
24-04-2023,Lower Manhattan,0.8,Flavours,Regular syrup,Not Defined,Monday,32
24-04-2023,Lower Manhattan,0.8,Flavours,Sugar free syrup,Not Defined,Monday,14
24-04-2023,Lower Manhattan,2.0,Coffee,Drip coffee,Small,Monday,2
24-04-2023,Lower Manhattan,2.0,Coffee,Gourmet brewed coffee,Small,Monday,14
24-04-2023,Lower Manhattan,2.1,Coffee,Barista Espresso,Not Defined,Monday,10
24-04-2023,Lower Manhattan,2.2,Coffee,Gourmet brewed coffee,Small,Monday,7
24-04-2023,Lower Manhattan,2.2,Coffee,Organic brewed coffee,Small,Monday,4
24-04-2023,Lower Manhattan,2.45,Coffee,Premium brewed coffee,Small,Monday,13
24-04-2023,Lower Manhattan,2.5,Coffee,Drip coffee,Regular,Monday,5
24-04-2023,Lower Manhattan,2.5,Coffee,Gourmet brewed coffee,Regular,Monday,8
24-04-2023,Lower Manhattan,2.5,Tea,Brewed Black tea,Regular,Monday,28
24-04-2023,Lower Manhattan,2.5,Tea,Brewed Chai tea,Regular,Monday,13
24-04-2023,Lower Manhattan,2.5,Tea,Brewed Green tea,Regular,Monday,11
24-04-2023,Lower Manhattan,2.5,Tea,Brewed herbal tea,Regular,Monday,15
24-04-2023,Lower Manhattan,2.55,Tea,Brewed Chai tea,Regular,Monday,11
24-04-2023,Lower Manhattan,2.65,Bakery,Scone,Not Defined,Monday,10
24-04-2023,Lower Manhattan,3.0,Bakery,Scone,Not Defined,Monday,2
24-04-2023,Lower Manhattan,3.0,Coffee,Barista Espresso,Not Defined,Monday,15
24-04-2023,Lower Manhattan,3.0,Coffee,Drip coffee,Large,Monday,3
24-04-2023,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Large,Monday,17
24-04-2023,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Regular,Monday,10
24-04-2023,Lower Manhattan,3.0,Coffee,Organic brewed coffee,Regular,Monday,11
24-04-2023,Lower Manhattan,3.0,Tea,Brewed Black tea,Large,Monday,20
24-04-2023,Lower Manhattan,3.0,Tea,Brewed Chai tea,Large,Monday,5
24-04-2023,Lower Manhattan,3.0,Tea,Brewed Green tea,Large,Monday,7
24-04-2023,Lower Manhattan,3.0,Tea,Brewed herbal tea,Large,Monday,12
24-04-2023,Lower Manhattan,3.1,Coffee,Premium brewed coffee,Regular,Monday,9
24-04-2023,Lower Manhattan,3.1,Tea,Brewed Chai tea,Large,Monday,14
24-04-2023,Lower Manhattan,3.25,Bakery,Biscotti,Not Defined,Monday,7
24-04-2023,Lower Manhattan,3.25,Bakery,Scone,Not Defined,Monday,6
24-04-2023,Lower Manhattan,3.5,Bakery,Biscotti,Not Defined,Monday,6
24-04-2023,Lower Manhattan,3.5,Bakery,Pastry,Not Defined,Monday,3
24-04-2023,Lower Manhattan,3.5,Coffee,Gourmet brewed coffee,Large,Monday,11
24-04-2023,Lower Manhattan,3.5,Coffee,Organic brewed coffee,Large,Monday,12
24-04-2023,Lower Manhattan,3.5,Drinking Chocolate,Hot chocolate,Regular,Monday,13
24-04-2023,Lower Manhattan,3.75,Bakery,Pastry,Not Defined,Monday,11
24-04-2023,Lower Manhattan,3.75,Bakery,Scone,Not Defined,Monday,8
24-04-2023,Lower Manhattan,3.75,Coffee,Barista Espresso,Not Defined,Monday,15
24-04-2023,Lower Manhattan,3.75,Coffee,Premium brewed coffee,Large,Monday,12
24-04-2023,Lower Manhattan,3.75,Drinking Chocolate,Hot chocolate,Regular,Monday,3
24-04-2023,Lower Manhattan,4.0,Tea,Brewed Chai tea,Large,Monday,13
24-04-2023,Lower Manhattan,4.25,Coffee,Barista Espresso,Large,Monday,8
24-04-2023,Lower Manhattan,4.25,Coffee,Barista Espresso,Regular,Monday,19
24-04-2023,Lower Manhattan,4.5,Bakery,Scone,Not Defined,Monday,2
24-04-2023,Lower Manhattan,4.5,Drinking Chocolate,Hot chocolate,Large,Monday,14
24-04-2023,Lower Manhattan,4.75,Drinking Chocolate,Hot chocolate,Large,Monday,11
24-04-2023,Lower Manhattan,7.6,Packaged Chocolate,Organic Chocolate,Not Defined,Monday,1
24-04-2023,Lower Manhattan,8.95,Loose Tea,Black tea,Not Defined,Monday,1
24-04-2023,Lower Manhattan,8.95,Loose Tea,Herbal tea,Not Defined,Monday,2
24-04-2023,Lower Manhattan,9.25,Loose Tea,Green tea,Not Defined,Monday,1
24-04-2023,Lower Manhattan,14.0,Branded,Housewares,Not Defined,Monday,1
24-04-2023,Lower Manhattan,21.0,Coffee beans,Gourmet Beans,Not Defined,Monday,1
24-04-2023,Lower Manhattan,28.0,Branded,Clothing,Not Defined,Monday,1
24-05-2023,Astoria,2.0,Coffee,Drip coffee,Small,Wednesday,18
24-05-2023,Astoria,2.0,Coffee,Gourmet brewed coffee,Small,Wednesday,15
24-05-2023,Astoria,2.2,Coffee,Gourmet brewed coffee,Small,Wednesday,9
24-05-2023,Astoria,2.2,Coffee,Organic brewed coffee,Small,Wednesday,13
24-05-2023,Astoria,2.45,Coffee,Premium brewed coffee,Small,Wednesday,13
24-05-2023,Astoria,2.5,Coffee,Drip coffee,Regular,Wednesday,23
24-05-2023,Astoria,2.5,Coffee,Gourmet brewed coffee,Regular,Wednesday,12
24-05-2023,Astoria,2.5,Tea,Brewed Black tea,Regular,Wednesday,21
24-05-2023,Astoria,2.5,Tea,Brewed Chai tea,Regular,Wednesday,31
24-05-2023,Astoria,2.5,Tea,Brewed Green tea,Regular,Wednesday,11
24-05-2023,Astoria,2.5,Tea,Brewed herbal tea,Regular,Wednesday,22
24-05-2023,Astoria,2.55,Tea,Brewed Chai tea,Regular,Wednesday,17
24-05-2023,Astoria,3.0,Bakery,Scone,Not Defined,Wednesday,8
24-05-2023,Astoria,3.0,Coffee,Barista Espresso,Not Defined,Wednesday,18
24-05-2023,Astoria,3.0,Coffee,Drip coffee,Large,Wednesday,13
24-05-2023,Astoria,3.0,Coffee,Gourmet brewed coffee,Large,Wednesday,16
24-05-2023,Astoria,3.0,Coffee,Gourmet brewed coffee,Regular,Wednesday,8
24-05-2023,Astoria,3.0,Coffee,Organic brewed coffee,Regular,Wednesday,12
24-05-2023,Astoria,3.0,Tea,Brewed Black tea,Large,Wednesday,26
24-05-2023,Astoria,3.0,Tea,Brewed Chai tea,Large,Wednesday,5
24-05-2023,Astoria,3.0,Tea,Brewed Green tea,Large,Wednesday,17
24-05-2023,Astoria,3.0,Tea,Brewed herbal tea,Large,Wednesday,19
24-05-2023,Astoria,3.1,Coffee,Premium brewed coffee,Regular,Wednesday,16
24-05-2023,Astoria,3.1,Tea,Brewed Chai tea,Large,Wednesday,17
24-05-2023,Astoria,3.25,Bakery,Biscotti,Not Defined,Wednesday,3
24-05-2023,Astoria,3.25,Bakery,Scone,Not Defined,Wednesday,13
24-05-2023,Astoria,3.5,Bakery,Biscotti,Not Defined,Wednesday,10
24-05-2023,Astoria,3.5,Bakery,Pastry,Not Defined,Wednesday,2
24-05-2023,Astoria,3.5,Coffee,Gourmet brewed coffee,Large,Wednesday,19
24-05-2023,Astoria,3.5,Coffee,Organic brewed coffee,Large,Wednesday,11
24-05-2023,Astoria,3.5,Drinking Chocolate,Hot chocolate,Regular,Wednesday,11
24-05-2023,Astoria,3.75,Bakery,Pastry,Not Defined,Wednesday,13
24-05-2023,Astoria,3.75,Bakery,Scone,Not Defined,Wednesday,5
24-05-2023,Astoria,3.75,Coffee,Barista Espresso,Not Defined,Wednesday,28
24-05-2023,Astoria,3.75,Coffee,Premium brewed coffee,Large,Wednesday,24
24-05-2023,Astoria,3.75,Drinking Chocolate,Hot chocolate,Regular,Wednesday,11
24-05-2023,Astoria,4.0,Tea,Brewed Chai tea,Large,Wednesday,4
24-05-2023,Astoria,4.25,Coffee,Barista Espresso,Large,Wednesday,13
24-05-2023,Astoria,4.25,Coffee,Barista Espresso,Regular,Wednesday,21
24-05-2023,Astoria,4.5,Bakery,Scone,Not Defined,Wednesday,5
24-05-2023,Astoria,4.5,Drinking Chocolate,Hot chocolate,Large,Wednesday,18
24-05-2023,Astoria,4.75,Drinking Chocolate,Hot chocolate,Large,Wednesday,14
24-05-2023,Hell's Kitchen,0.8,Flavours,Regular syrup,Not Defined,Wednesday,2
24-05-2023,Hell's Kitchen,0.8,Flavours,Sugar free syrup,Not Defined,Wednesday,2
24-05-2023,Hell's Kitchen,2.0,Coffee,Drip coffee,Small,Wednesday,9
24-05-2023,Hell's Kitchen,2.0,Coffee,Gourmet brewed coffee,Small,Wednesday,12
24-05-2023,Hell's Kitchen,2.1,Coffee,Barista Espresso,Not Defined,Wednesday,16
24-05-2023,Hell's Kitchen,2.2,Coffee,Gourmet brewed coffee,Small,Wednesday,8
24-05-2023,Hell's Kitchen,2.2,Coffee,Organic brewed coffee,Small,Wednesday,8
24-05-2023,Hell's Kitchen,2.45,Coffee,Premium brewed coffee,Small,Wednesday,15
24-05-2023,Hell's Kitchen,2.5,Coffee,Drip coffee,Regular,Wednesday,11
24-05-2023,Hell's Kitchen,2.5,Coffee,Gourmet brewed coffee,Regular,Wednesday,12
24-05-2023,Hell's Kitchen,2.5,Tea,Brewed Black tea,Regular,Wednesday,18
24-05-2023,Hell's Kitchen,2.5,Tea,Brewed Chai tea,Regular,Wednesday,19
24-05-2023,Hell's Kitchen,2.5,Tea,Brewed Green tea,Regular,Wednesday,5
24-05-2023,Hell's Kitchen,2.5,Tea,Brewed herbal tea,Regular,Wednesday,19
24-05-2023,Hell's Kitchen,2.55,Tea,Brewed Chai tea,Regular,Wednesday,10
24-05-2023,Hell's Kitchen,2.65,Bakery,Scone,Not Defined,Wednesday,5
24-05-2023,Hell's Kitchen,3.0,Bakery,Scone,Not Defined,Wednesday,4
24-05-2023,Hell's Kitchen,3.0,Coffee,Barista Espresso,Not Defined,Wednesday,7
24-05-2023,Hell's Kitchen,3.0,Coffee,Drip coffee,Large,Wednesday,1
24-05-2023,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Large,Wednesday,9
24-05-2023,Hell's Kitchen,3.0,Coffee,Gourmet brewed coffee,Regular,Wednesday,6
24-05-2023,Hell's Kitchen,3.0,Coffee,Organic brewed coffee,Regular,Wednesday,4
24-05-2023,Hell's Kitchen,3.0,Tea,Brewed Black tea,Large,Wednesday,14
24-05-2023,Hell's Kitchen,3.0,Tea,Brewed Chai tea,Large,Wednesday,3
24-05-2023,Hell's Kitchen,3.0,Tea,Brewed Green tea,Large,Wednesday,15
24-05-2023,Hell's Kitchen,3.0,Tea,Brewed herbal tea,Large,Wednesday,20
24-05-2023,Hell's Kitchen,3.1,Coffee,Premium brewed coffee,Regular,Wednesday,7
24-05-2023,Hell's Kitchen,3.1,Tea,Brewed Chai tea,Large,Wednesday,14
24-05-2023,Hell's Kitchen,3.25,Bakery,Biscotti,Not Defined,Wednesday,5
24-05-2023,Hell's Kitchen,3.25,Bakery,Scone,Not Defined,Wednesday,18
24-05-2023,Hell's Kitchen,3.5,Bakery,Biscotti,Not Defined,Wednesday,2
24-05-2023,Hell's Kitchen,3.5,Bakery,Pastry,Not Defined,Wednesday,3
24-05-2023,Hell's Kitchen,3.5,Coffee,Gourmet brewed coffee,Large,Wednesday,8
24-05-2023,Hell's Kitchen,3.5,Coffee,Organic brewed coffee,Large,Wednesday,12
24-05-2023,Hell's Kitchen,3.5,Drinking Chocolate,Hot chocolate,Regular,Wednesday,8
24-05-2023,Hell's Kitchen,3.75,Bakery,Pastry,Not Defined,Wednesday,10
24-05-2023,Hell's Kitchen,3.75,Bakery,Scone,Not Defined,Wednesday,4
24-05-2023,Hell's Kitchen,3.75,Coffee,Barista Espresso,Not Defined,Wednesday,19
24-05-2023,Hell's Kitchen,3.75,Coffee,Premium brewed coffee,Large,Wednesday,6
24-05-2023,Hell's Kitchen,3.75,Drinking Chocolate,Hot chocolate,Regular,Wednesday,12
24-05-2023,Hell's Kitchen,4.0,Tea,Brewed Chai tea,Large,Wednesday,10
24-05-2023,Hell's Kitchen,4.25,Coffee,Barista Espresso,Large,Wednesday,7
24-05-2023,Hell's Kitchen,4.25,Coffee,Barista Espresso,Regular,Wednesday,11
24-05-2023,Hell's Kitchen,4.5,Bakery,Scone,Not Defined,Wednesday,5
24-05-2023,Hell's Kitchen,4.5,Drinking Chocolate,Hot chocolate,Large,Wednesday,11
24-05-2023,Hell's Kitchen,4.75,Drinking Chocolate,Hot chocolate,Large,Wednesday,6
24-05-2023,Hell's Kitchen,8.95,Loose Tea,Herbal tea,Not Defined,Wednesday,1
24-05-2023,Hell's Kitchen,14.75,Coffee beans,Espresso Beans,Not Defined,Wednesday,1
24-05-2023,Hell's Kitchen,15.0,Coffee beans,Gourmet Beans,Not Defined,Wednesday,1
24-05-2023,Hell's Kitchen,18.0,Coffee beans,House blend Beans,Not Defined,Wednesday,1
24-05-2023,Hell's Kitchen,18.0,Coffee beans,Organic Beans,Not Defined,Wednesday,1
24-05-2023,Hell's Kitchen,19.75,Coffee beans,Premium Beans,Not Defined,Wednesday,2
24-05-2023,Hell's Kitchen,20.45,Coffee beans,Espresso Beans,Not Defined,Wednesday,2
24-05-2023,Hell's Kitchen,21.0,Coffee beans,Gourmet Beans,Not Defined,Wednesday,1
24-05-2023,Hell's Kitchen,22.5,Coffee beans,Organic Beans,Not Defined,Wednesday,2
24-05-2023,Lower Manhattan,0.8,Flavours,Regular syrup,Not Defined,Wednesday,33
24-05-2023,Lower Manhattan,0.8,Flavours,Sugar free syrup,Not Defined,Wednesday,17
24-05-2023,Lower Manhattan,2.0,Coffee,Drip coffee,Small,Wednesday,17
24-05-2023,Lower Manhattan,2.0,Coffee,Gourmet brewed coffee,Small,Wednesday,7
24-05-2023,Lower Manhattan,2.1,Coffee,Barista Espresso,Not Defined,Wednesday,15
24-05-2023,Lower Manhattan,2.2,Coffee,Gourmet brewed coffee,Small,Wednesday,8
24-05-2023,Lower Manhattan,2.2,Coffee,Organic brewed coffee,Small,Wednesday,15
24-05-2023,Lower Manhattan,2.45,Coffee,Premium brewed coffee,Small,Wednesday,12
24-05-2023,Lower Manhattan,2.5,Coffee,Drip coffee,Regular,Wednesday,10
24-05-2023,Lower Manhattan,2.5,Coffee,Gourmet brewed coffee,Regular,Wednesday,11
24-05-2023,Lower Manhattan,2.5,Tea,Brewed Black tea,Regular,Wednesday,29
24-05-2023,Lower Manhattan,2.5,Tea,Brewed Chai tea,Regular,Wednesday,22
24-05-2023,Lower Manhattan,2.5,Tea,Brewed Green tea,Regular,Wednesday,14
24-05-2023,Lower Manhattan,2.5,Tea,Brewed herbal tea,Regular,Wednesday,39
24-05-2023,Lower Manhattan,2.55,Tea,Brewed Chai tea,Regular,Wednesday,13
24-05-2023,Lower Manhattan,2.65,Bakery,Scone,Not Defined,Wednesday,15
24-05-2023,Lower Manhattan,3.0,Bakery,Scone,Not Defined,Wednesday,4
24-05-2023,Lower Manhattan,3.0,Coffee,Barista Espresso,Not Defined,Wednesday,15
24-05-2023,Lower Manhattan,3.0,Coffee,Drip coffee,Large,Wednesday,7
24-05-2023,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Large,Wednesday,12
24-05-2023,Lower Manhattan,3.0,Coffee,Gourmet brewed coffee,Regular,Wednesday,11
24-05-2023,Lower Manhattan,3.0,Coffee,Organic brewed coffee,Regular,Wednesday,10
24-05-2023,Lower Manhattan,3.0,Tea,Brewed Black tea,Large,Wednesday,29
24-05-2023,Lower Manhattan,3.0,Tea,Brewed Chai tea,Large,Wednesday,15
24-05-2023,Lower Manhattan,3.0,Tea,Brewed Green tea,Large,Wednesday,10
24-05-2023,Lower Manhattan,3.0,Tea,Brewed herbal tea,Large,Wednesday,25
24-05-2023,Lower Manhattan,3.1,Coffee,Premium brewed coffee,Regular,Wednesday,13
24-05-2023,Lower Manhattan,3.1,Tea,Brewed Chai tea,Large,Wednesday,11
24-05-2023,Lower Manhattan,3.25,Bakery,Biscotti,Not Defined,Wednesday,4
24-05-2023,Lower Manhattan,3.25,Bakery,Scone,Not Defined,Wednesday,11
24-05-2023,Lower Manhattan,3.5,Bakery,Biscotti,Not Defined,Wednesday,6
24-05-2023,Lower Manhattan,3.5,Bakery,Pastry,Not Defined,Wednesday,3
24-05-2023,Lower Manhattan,3.5,Coffee,Gourmet brewed coffee,Large,Wednesday,7
24-05-2023,Lower Manhattan,3.5,Coffee,Organic brewed coffee,Large,Wednesday,9
24-05-2023,Lower Manhattan,3.5,Drinking Chocolate,Hot chocolate,Regular,Wednesday,14
24-05-2023,Lower Manhattan,3.75,Bakery,Pastry,Not Defined,Wednesday,10
24-05-2023,Lower Manhattan,3.75,Bakery,Scone,Not Defined,Wednesday,6
24-05-2023,Lower Manhattan,3.75,Coffee,Barista Espresso,Not Defined,Wednesday,22
24-05-2023,Lower Manhattan,3.75,Coffee,Premium brewed coffee,Large,Wednesday,5
24-05-2023,Lower Manhattan,3.75,Drinking Chocolate,Hot chocolate,Regular,Wednesday,6
24-05-2023,Lower Manhattan,4.0,Tea,Brewed Chai tea,Large,Wednesday,17
24-05-2023,Lower Manhattan,4.25,Coffee,Barista Espresso,Large,Wednesday,8
24-05-2023,Lower Manhattan,4.25,Coffee,Barista Espresso,Regular,Wednesday,15
24-05-2023,Lower Manhattan,4.5,Bakery,Scone,Not Defined,Wednesday,2
24-05-2023,Lower Manhattan,4.5,Drinking Chocolate,Hot chocolate,Large,Wednesday,19
24-05-2023,Lower Manhattan,4.75,Drinking Chocolate,Hot chocolate,Large,Wednesday,18
24-05-2023,Lower Manhattan,7.6,Packaged Chocolate,Organic Chocolate,Not Defined,Wednesday,2
24-05-2023,Lower Manhattan,8.95,Loose Tea,Black tea,Not Defined,Wednesday,1
24-05-2023,Lower Manhattan,8.95,Loose Tea,Chai tea,Not Defined,Wednesday,1
24-05-2023,Lower Manhattan,8.95,Loose Tea,Herbal tea,Not Defined,Wednesday,1
24-05-2023,Lower Manhattan,10.0,Coffee beans,Green beans,Not Defined,Wednesday,1
24-05-2023,Lower Manhattan,14.0,Branded,Housewares,Not Defined,Wednesday,1
24-05-2023,Lower Manhattan,18.0,Coffee beans,House blend Beans,Not Defined,Wednesday,1
24-05-2023,Lower Manhattan,18.0,Coffee beans,Organic Beans,Not Defined,Wednesday,1
24-05-2023,Lower Manhattan,22.5,Coffee beans,Organic Beans,Not Defined,Wednesday,1
24-05-2023,Lower Manhattan,28.0,Branded,Clothing,Not Defined,Wednesday,2
24-06-2023,Astoria,2.0,Coffee,Drip coffee,Small,Saturday,18
24-06-2023,Astoria,2.0,Coffee,Gourmet brewed coffee,Small,Saturday,16
24-06-2023,Astoria,2.2,Coffee,Gourmet brewed coffee,Small,Saturday,11
24-06-2023,Astoria,2.2,Coffee,Organic brewed coffee,Small,Saturday,14
24-06-2023,Astoria,2.45,Coffee,Premium brewed coffee,Small,Saturday,14
24-06-2023,Astoria,2.5,Coffee,Drip coffee,Regular,Saturday,16
24-06-2023,Astoria,2.5,Coffee,Gourmet brewed coffee,Regular,Saturday,20
24-06-2023,Astoria,2.5,Tea,Brewed Black tea,Regular,Saturday,27
24-06-2023,Astoria,2.5,Tea,Brewed Chai tea,Regular,Saturday,26
24-06-2023,Astoria,2.5,Tea,Brewed Green tea,Regular,Saturday,12
24-06-2023,Astoria,2.5,Tea,Brewed herbal tea,Regular,Saturday,26
24-06-2023,Astoria,2.55,Tea,Brewed Chai tea,Regular,Saturday,20
24-06-2023,Astoria,3.0,Bakery,Scone,Not Defined,Saturday,11
24-06-2023,Astoria,3.0,Coffee,Barista Espresso,Not Defined,Saturday,24
24-06-2023,Astoria,3.0,Coffee,Drip coffee,Large,Saturday,12
24-06-2023,Astoria,3.0,Coffee,Gourmet brewed coffee,Large,Saturday,19
24-06-2023,Astoria,3.0,Coffee,Gourmet brewed coffee,Regular,Saturday,12
24-06-2023,Astoria,3.0,Coffee,Organic brewed coffee,Regular,Saturday,21
24-06-2023,Astoria,3.0,Tea,Brewed Black tea,Large,Saturday,24
24-06-2023,Astoria,3.0,Tea,Brewed Chai tea,Large,Saturday,12
24-06-2023,Astoria,3.0,Tea,Brewed Green tea,Large,Saturday,22
24-06-2023,Astoria,3.0,Tea,Brewed herbal tea,Large,Saturday,26
24-06-2023,Astoria,3.1,Coffee,Premium brewed coffee,Regular,Saturday,18
24-06-2023,Astoria,3.1,Tea,Brewed Chai tea,Large,Saturday,12
24-06-2023,Astoria,3.25,Bakery,Biscotti,Not Defined,Saturday,3
24-06-2023,Astoria,3.25,Bakery,Scone,Not Defined,Saturday,15
24-06-2023,Astoria,3.5,Bakery,Biscotti,Not Defined,Saturday,14
24-06-2023,Astoria,3.5,Bakery,Pastry,Not Defined,Saturday,1
24-06-2023,Astoria,3.5,Coffee,Gourmet brewed coffee,Large,Saturday,25
24-06-2023,Astoria,3.5,Coffee,Organic brewed coffee,Large,Saturday,12
24-06-2023,Astoria,3.5,Drinking Chocolate,Hot chocolate,Regular,Saturday,15
